CSV DOWNLOAD 
GPSlog232R2 v2.0 - ID:6112 
DATE;TIME;LONDEG;LATDEG;HMSL;FIX;HACC;SV;TTFF;TEMP;VBAT; 
160212;220150;-49.1589203;66.9909682;1083.549;3D;3.865;7;41;40190;3.331;
160212;230150;-49.1589925;66.9909764;1087.666;3D;2.297;8;35;40318;3.335;
160213;000150;-49.1590229;66.9910134;1096.449;3D;1.617;10;35;40206;3.330;
160213;010150;-49.1589695;66.9910175;1099.026;3D;1.403;12;35;40127;3.330;
160213;020150;-49.1590076;66.9909892;1090.230;3D;1.357;12;35;40314;3.325;
160213;030150;-49.1589972;66.9909939;1089.092;3D;1.424;12;35;39999;3.323;
160213;040150;-49.1590245;66.9910172;1095.176;3D;1.768;7;41;40790;3.325;
160213;050150;-49.1589991;66.9910092;1099.073;3D;1.603;10;41;40254;3.328;
160213;060150;-49.1590809;66.9909951;1097.850;3D;2.194;5;47;40830;3.322;
160213;070150;-49.1590421;66.9909772;1094.996;3D;2.383;6;65;41535;3.323;
160213;080150;-49.1589888;66.9909904;1103.080;3D;4.507;7;47;41278;3.320;
160213;090150;-49.1590205;66.9909945;1098.354;3D;1.569;7;47;41151;3.311;
160213;100150;-49.1465117;66.9734248;-35.482;NO;141.309;0;47;41023;3.310;
160213;110150;-49.1590276;66.9909905;1097.777;3D;2.044;10;41;40511;3.325;
160213;120150;-49.1590434;66.9909862;1098.703;3D;1.408;10;35;40190;3.331;
160213;130150;-49.1528459;66.9884161;-35.148;2D;4.461;4;47;40830;3.324;
160213;140150;-49.1590010;66.9910022;1101.901;3D;1.316;12;35;39551;3.326;
160213;150150;-49.1589839;66.9909998;1102.201;3D;1.431;11;35;39551;3.327;
160213;160150;-49.1589741;66.9910055;1098.103;3D;1.268;12;35;39039;3.338;
160213;170150;-49.1589697;66.9909937;1095.597;3D;1.752;11;35;38910;3.338;
160213;180150;-49.1589806;66.9910201;1097.157;3D;1.599;12;35;39551;3.336;
160213;190150;-49.1590285;66.9910340;1103.733;3D;2.158;9;35;40151;3.329;
160213;200150;-49.1589126;66.9910063;1098.676;3D;2.036;10;41;40218;3.330;
160213;210150;-49.1589510;66.9910116;1103.193;3D;2.076;10;41;39487;3.332;
160213;220150;-49.1589455;66.9910044;1101.071;3D;3.825;8;41;40127;3.334;
160213;230150;-49.1589589;66.9910065;1093.379;3D;2.211;10;35;39615;3.337;
160214;000150;-49.1589981;66.9910074;1094.698;3D;2.067;10;35;38778;3.330;
160214;010150;-49.1589816;66.9910161;1099.919;3D;1.916;10;35;38782;3.345;
160214;020150;-49.1589989;66.9909947;1093.321;3D;1.176;13;35;38654;3.348;
160214;030150;-49.1590056;66.9910006;1091.471;3D;1.270;12;35;37501;3.356;
160214;040150;-49.1590057;66.9910039;1098.184;3D;1.382;11;41;37630;3.360;
160214;050150;-49.1589882;66.9910077;1099.081;3D;1.540;11;35;37822;3.357;
160214;060150;-49.1589871;66.9910059;1097.218;3D;1.513;11;35;36927;3.361;
160214;070150;-49.1590250;66.9909700;1094.164;3D;1.721;10;35;36734;3.366;
160214;080150;-49.1590134;66.9909910;1093.850;3D;2.268;10;35;37503;3.361;
160214;090150;-49.1589750;66.9910059;1092.945;3D;2.260;10;42;37310;3.363;
160214;100150;-49.1590006;66.9910010;1101.666;3D;2.185;9;35;37362;3.351;
160214;110150;-49.1590186;66.9909894;1101.313;3D;1.659;11;41;37118;3.360;
160214;120150;-49.1590321;66.9909845;1097.082;3D;1.450;11;35;37822;3.355;
160214;130150;-49.1590352;66.9909883;1098.286;3D;2.220;11;35;37246;3.359;
160214;140150;-49.1590040;66.9909978;1102.721;3D;1.173;13;35;36415;3.364;
160214;150150;-49.1589701;66.9910020;1101.603;3D;1.437;10;35;35094;3.377;
160214;160150;-49.1589600;66.9910206;1101.016;3D;2.011;10;35;35070;3.378;
160214;170150;-49.1589654;66.9910261;1097.613;3D;1.972;12;35;35070;3.387;
160214;180150;-49.1589846;66.9910364;1106.661;3D;1.370;11;35;36160;3.378;
160214;190150;-49.1590124;66.9909990;1099.017;3D;1.663;10;35;36536;3.374;
160214;200150;-49.1589399;66.9909918;1096.740;3D;1.885;11;35;36286;3.363;
160214;210150;-49.1589675;66.9910071;1101.494;3D;1.696;10;35;35903;3.365;
160214;220150;-49.1589674;66.9909799;1087.794;3D;2.109;7;35;35530;3.384;
160214;230150;-49.1589892;66.9909944;1094.632;3D;1.905;10;41;36168;3.372;
160215;000150;-49.1590111;66.9910178;1097.326;3D;1.786;10;41;36094;3.374;
160215;010150;-49.1589623;66.9910156;1100.040;3D;1.701;11;35;35933;3.375;
160215;020150;-49.1590134;66.9909964;1092.481;3D;1.206;12;35;36542;3.375;
160215;030150;-49.1590093;66.9909927;1090.324;3D;1.179;12;35;36437;3.374;
160215;040150;-49.1590144;66.9910093;1100.723;3D;1.511;10;35;36286;3.370;
160215;050150;-49.1590244;66.9910208;1098.572;3D;1.599;9;35;36415;3.367;
160215;060150;-49.1590092;66.9910058;1096.950;3D;1.403;11;35;36022;3.372;
160215;070150;-49.1590218;66.9909922;1093.121;3D;1.944;10;35;35768;3.370;
160215;080150;-49.1590159;66.9909884;1094.428;3D;2.108;10;35;36480;3.378;
160215;090150;-49.1589814;66.9909983;1092.912;3D;2.089;10;35;35838;3.370;
160215;100150;-49.1590259;66.9910128;1105.392;3D;1.966;9;35;35903;3.370;
160215;110150;-49.1590029;66.9909777;1099.225;3D;1.228;10;35;35774;3.377;
160215;120150;-49.1590092;66.9909819;1097.646;3D;1.301;11;35;34686;3.378;
160215;130150;-49.1590101;66.9909841;1096.447;3D;1.588;10;35;34746;3.387;
160215;140150;-49.1590207;66.9909862;1099.871;3D;1.514;10;35;35710;3.385;
160215;150150;-49.1589668;66.9909949;1102.553;3D;1.304;11;41;35326;3.377;
160215;160150;-49.1589708;66.9910135;1098.541;3D;1.237;13;35;35516;3.382;
160215;170150;-49.1589886;66.9910064;1096.538;3D;1.628;12;35;35329;3.372;
160215;180150;-49.1590053;66.9910125;1099.820;3D;1.377;10;35;35903;3.375;
160215;190150;-49.1589495;66.9909866;1099.275;3D;2.572;9;35;36222;3.369;
160215;200150;-49.1589303;66.9910110;1098.922;3D;2.064;10;35;36470;3.372;
160215;210150;-49.1589924;66.9910214;1103.856;3D;1.781;10;35;36734;3.367;
160215;220150;-49.1589772;66.9909807;1089.534;3D;2.310;7;35;37278;3.361;
160215;230150;-49.1590015;66.9909875;1094.050;3D;1.933;10;35;37694;3.354;
160216;000150;-49.1590101;66.9910279;1106.065;3D;1.474;10;41;38718;3.354;
160216;010150;-49.1589873;66.9910069;1098.543;3D;1.410;11;35;39615;3.344;
160216;020150;-49.1590498;66.9909966;1091.178;3D;1.419;10;35;39870;3.341;
160216;030150;-49.2177653;67.0077881;-35.491;2D;1020.298;3;77;41466;3.325;
160216;040150;0.0000000;90.0000000;487.000;NO;9998.976;0;0;41535;3.320;
160216;050150;-49.1590177;66.9910190;1099.074;3D;3.657;10;35;42430;3.299;
160216;060150;-49.1590070;66.9910040;1095.754;3D;1.858;10;35;43263;3.295;
160216;070150;-49.1590318;66.9909974;1094.411;3D;1.618;11;35;43952;3.291;
160216;080150;-49.1590301;66.9909910;1093.435;3D;2.258;10;41;43902;3.285;
160216;090150;-49.1590212;66.9910010;1096.289;3D;1.909;11;35;44542;3.272;
160216;100150;-49.1590239;66.9910021;1100.470;3D;2.249;8;35;44671;3.275;
160216;110150;-49.1590241;66.9909885;1102.314;3D;1.440;11;35;45823;3.271;
160216;120150;-49.1590332;66.9909893;1097.319;3D;1.425;11;35;45375;3.256;
160216;130150;-49.1590547;66.9909875;1094.785;3D;1.966;8;35;43839;3.275;
160216;140150;-67.0508411;78.4784589;1123.674;NO;4142.144;0;35;41663;3.292;
160216;150150;-49.1589713;66.9910097;1095.485;3D;3.673;8;35;42298;3.300;
160216;160150;-49.1589712;66.9910042;1095.389;3D;3.471;6;35;42239;3.294;
160216;170150;-49.1590263;66.9909902;1091.570;3D;1.768;12;35;42878;3.281;
160216;180150;-49.1590296;66.9909989;1099.436;3D;1.383;11;41;43135;3.288;
160216;190150;-49.1590372;66.9909986;1100.024;3D;2.914;10;35;43006;3.285;
160216;200150;-49.1589707;66.9909983;1094.480;3D;1.896;11;41;43454;3.288;
160216;210150;-49.1590070;66.9910152;1102.918;3D;1.968;10;41;43327;3.289;
160216;220150;-49.1589845;66.9909703;1084.944;3D;2.025;7;35;45054;3.272;
160216;230150;-49.1590192;66.9909993;1093.188;3D;2.234;8;41;43454;3.279;
160217;000150;-49.1590020;66.9910064;1094.196;3D;4.015;7;35;42047;3.289;
160217;010150;-49.1589515;66.9910258;1093.273;3D;3.844;7;35;42201;3.304;
160217;020150;0.0000000;90.0000000;487.000;NO;9998.976;0;0;41790;3.304;
160217;030150;-49.1590369;66.9909981;1086.043;3D;3.869;9;35;42111;3.308;
160217;040150;-49.1590258;66.9910127;1100.067;3D;1.576;9;35;42494;3.301;
160217;050150;-49.1590163;66.9910001;1097.252;3D;1.599;8;35;43135;3.293;
160217;060150;-49.1590047;66.9910055;1096.279;3D;1.707;10;35;43583;3.274;
160217;070150;-49.1590323;66.9909718;1091.698;3D;1.596;10;35;44351;3.274;
160217;080150;-49.1590332;66.9909860;1094.777;3D;2.273;10;35;44547;3.274;
160217;090150;-49.1590179;66.9909990;1094.688;3D;2.003;10;35;44735;3.259;
160217;100150;-49.1590110;66.9909875;1101.305;3D;2.046;9;35;44972;3.257;
160217;110150;-49.1590295;66.9909853;1101.198;3D;1.610;9;35;45887;3.263;
160217;120150;-49.1590417;66.9909927;1098.066;3D;1.324;11;35;44990;3.262;
160217;130150;-49.1590137;66.9909660;1094.124;3D;1.681;9;35;43647;3.278;
160217;140150;-49.1589990;66.9909966;1102.006;3D;1.214;11;35;44351;3.282;
160217;150150;-49.1589313;66.9910083;1103.467;3D;1.666;8;35;44351;3.275;
160217;160150;-49.1590018;66.9909894;1093.694;3D;1.345;11;35;43518;3.275;
160217;170150;-49.1589811;66.9910121;1099.825;3D;1.570;12;35;43390;3.278;
160217;180150;-49.1590250;66.9910114;1104.397;3D;1.391;11;35;46526;3.259;
160217;190150;-49.1590419;66.9909835;1094.858;3D;2.028;9;35;48093;3.238;
160217;200150;-49.1589618;66.9909884;1094.602;3D;1.976;10;35;48511;3.228;
160217;210150;-49.1590143;66.9910060;1105.069;3D;1.988;10;35;47679;3.231;
160217;220150;-49.1589953;66.9909514;1086.383;3D;3.147;7;35;47351;3.238;
160217;230150;-49.1589916;66.9909942;1094.165;3D;1.570;10;35;46783;3.237;
160218;000150;-49.1590429;66.9909932;1097.194;3D;1.761;10;35;46719;3.240;
160218;010150;-49.1589876;66.9909829;1094.445;3D;1.787;9;35;46463;3.247;
160218;020150;-49.1590267;66.9910022;1096.128;3D;1.475;11;35;45119;3.247;
160218;030150;-49.1590124;66.9909937;1089.876;3D;1.289;12;41;45311;3.267;
160218;040150;-49.1589845;66.9909882;1097.479;3D;1.570;11;35;43711;3.272;
160218;050150;-49.1590172;66.9910149;1093.353;3D;1.669;8;35;42559;3.288;
160218;060150;-49.1589694;66.9910083;1102.471;3D;2.223;4;71;41151;3.308;
160218;070150;-49.1590158;66.9909805;1094.491;3D;3.983;9;41;40830;3.317;
160218;080150;-49.1590015;66.9909832;1090.015;3D;2.274;7;41;40766;3.313;
160218;090150;-49.1590152;66.9910024;1093.489;3D;2.002;10;35;43071;3.311;
160218;100150;-49.1590360;66.9910041;1102.888;3D;2.064;9;39;44801;3.275;
160218;110150;-49.1590275;66.9909812;1099.135;3D;1.415;10;35;45183;3.265;
160218;120150;-49.1590601;66.9909827;1094.385;3D;1.378;9;35;45311;3.261;
160218;130150;-49.1590431;66.9909703;1093.522;3D;1.662;9;35;45183;3.259;
160218;140150;-49.1590227;66.9909892;1101.428;3D;1.141;12;35;44030;3.264;
160218;150150;-49.1590008;66.9909922;1097.773;3D;1.486;8;35;44223;3.265;
160218;160150;-49.1590249;66.9909827;1088.886;3D;1.585;10;35;43613;3.270;
160218;170150;-49.1590031;66.9910144;1096.108;3D;1.663;12;35;44414;3.258;
160218;180150;-49.1590356;66.9910138;1103.283;3D;1.415;10;35;45119;3.265;
160218;190150;-49.1590294;66.9909852;1095.493;3D;1.939;9;35;45631;3.251;
160218;200150;-49.1589595;66.9909855;1094.570;3D;1.265;11;35;45759;3.252;
160218;210150;-49.1590461;66.9910140;1101.952;3D;1.815;10;35;45695;3.252;
160218;220150;-49.1590320;66.9909771;1089.822;3D;2.175;8;47;46078;3.249;
160218;230150;-49.1590035;66.9909851;1092.177;3D;1.457;10;35;46335;3.242;
160219;000150;-49.1589828;66.9909838;1094.577;3D;1.970;11;35;46463;3.241;
160219;010150;-49.1590322;66.9910090;1095.662;3D;1.423;10;35;46847;3.241;
160219;020150;-49.1590344;66.9910076;1092.216;3D;1.179;13;35;46715;3.244;
160219;030150;-49.1590231;66.9909989;1092.309;3D;1.788;10;35;46271;3.251;
160219;040150;-49.1590416;66.9910572;1098.909;3D;2.337;8;41;46655;3.245;
160219;050150;-49.1590274;66.9910057;1095.831;3D;1.449;9;35;47295;3.234;
160219;060150;-49.1590235;66.9910116;1097.587;3D;1.479;11;35;49023;3.223;
160219;070150;-49.1590530;66.9909781;1092.149;3D;2.003;9;35;49150;3.209;
160219;080150;-49.1590333;66.9909830;1092.642;3D;2.390;10;35;46590;3.231;
160219;090150;-49.1590028;66.9909961;1092.814;3D;1.821;10;35;45887;3.249;
160219;100150;-49.1590184;66.9909985;1099.238;3D;1.544;10;35;46143;3.251;
160219;110150;-49.1590619;66.9909772;1099.188;3D;1.176;11;35;46975;3.244;
160219;120150;-49.1590405;66.9909863;1095.246;3D;1.315;10;35;47614;3.228;
160219;130206;-49.1590428;66.9909753;1094.488;3D;1.748;9;35;48063;3.219;
160219;140150;-49.1590289;66.9909804;1099.825;3D;1.202;12;35;46253;3.238;
160219;150150;-49.1589990;66.9909916;1097.055;3D;1.381;9;35;45631;3.242;
160219;160150;-49.1590061;66.9909934;1091.095;3D;1.461;9;41;45573;3.248;
160219;170150;-49.1590055;66.9909996;1097.259;3D;1.964;12;35;46847;3.244;
160219;180150;-49.1590450;66.9910168;1103.084;3D;1.745;10;35;47295;3.236;
160219;190150;-49.1590069;66.9909680;1091.099;3D;1.749;9;35;50110;3.215;
160219;200150;-49.1589768;66.9909978;1093.625;3D;1.838;10;35;50592;3.198;
160219;210150;-49.1590440;66.9910216;1106.629;3D;3.034;9;35;50558;3.178;
160219;220150;-49.1590297;66.9909709;1086.029;3D;1.935;9;41;49840;3.202;
160219;230150;-49.1590199;66.9909906;1092.791;3D;1.505;10;41;50942;3.186;
160220;000150;-49.1590080;66.9909983;1095.415;3D;1.992;11;35;52222;3.163;
160220;010150;-49.1590014;66.9909905;1091.823;3D;1.993;9;35;52030;3.170;
160220;020150;-49.1590454;66.9909973;1089.743;3D;1.355;12;40;52350;3.169;
160220;030150;-49.1590406;66.9909985;1091.485;3D;1.355;13;35;52862;3.162;
160220;040150;-49.1590388;66.9909951;1097.802;3D;1.827;9;41;52670;3.162;
160220;050150;-49.1590387;66.9909960;1094.787;3D;1.509;9;35;52926;3.168;
160220;060150;-49.1590458;66.9910035;1095.203;3D;1.621;10;35;51731;3.176;
160220;070150;-49.1590209;66.9909666;1089.109;3D;1.515;9;41;52606;3.178;
160220;080150;-49.1590264;66.9909844;1094.045;3D;2.349;10;35;52628;3.170;
160220;090150;-49.1590227;66.9909915;1094.523;3D;1.545;9;35;53112;3.162;
160220;100150;-49.1590331;66.9909933;1099.017;3D;2.100;9;35;53450;3.164;
160220;110150;-49.1590641;66.9909810;1098.965;3D;1.244;11;35;53556;3.155;
160220;120150;-49.1590614;66.9909938;1096.421;3D;1.589;9;35;52994;3.155;
160220;130150;-49.1590337;66.9909625;1090.581;3D;1.776;9;35;51454;3.182;
160220;140150;-49.1590279;66.9909830;1101.125;3D;1.236;12;35;50238;3.179;
160220;150150;-49.1589961;66.9909972;1100.431;3D;1.334;10;35;49278;3.198;
160220;160150;-49.1590078;66.9909823;1088.170;3D;1.848;9;35;49087;3.205;
160220;170150;-49.1590001;66.9910154;1098.821;3D;1.761;11;35;49214;3.209;
160220;180150;-49.1590320;66.9910238;1102.322;3D;2.336;11;35;49606;3.206;
160220;190150;-49.1590184;66.9910006;1098.459;3D;1.457;9;41;51710;3.187;
160220;200150;-49.1589789;66.9910149;1098.386;3D;1.840;10;41;52354;3.158;
160220;210150;-49.1590170;66.9910178;1107.607;3D;2.497;10;41;52287;3.167;
160220;220150;-49.1590310;66.9909623;1086.926;3D;2.045;8;35;52036;3.176;
160220;230150;-49.1590555;66.9909896;1093.165;3D;2.109;10;35;52222;3.178;
160221;000150;-49.1590266;66.9910024;1098.565;3D;1.458;11;35;51134;3.191;
160221;010150;-49.1590219;66.9909952;1093.086;3D;1.506;10;35;50566;3.196;
160221;020150;-49.1590386;66.9910040;1092.902;3D;1.270;11;41;49790;3.205;
160221;030150;-49.1590439;66.9909999;1094.123;3D;1.423;13;35;48255;3.223;
160221;040150;-49.1590631;66.9910126;1099.285;3D;1.921;10;35;48191;3.228;
160221;050150;-49.1590369;66.9909935;1095.036;3D;2.168;9;35;47677;3.217;
160221;060150;-49.1590288;66.9910031;1097.477;3D;1.511;11;35;46783;3.241;
160221;070150;-49.1590439;66.9909709;1091.045;3D;1.734;10;39;45631;3.255;
160221;080150;-49.1590490;66.9909925;1094.666;3D;2.319;10;41;44671;3.271;
160221;090150;-49.1590230;66.9909973;1094.446;3D;2.488;9;41;44607;3.274;
160221;100150;-49.1590447;66.9909912;1099.211;3D;2.038;9;35;43287;3.283;
160221;110150;-49.1590625;66.9909808;1100.633;3D;1.460;10;35;41982;3.295;
160221;120150;-49.1591828;66.9910168;1115.575;3D;6.138;5;47;40402;3.315;
160221;130150;-49.1590714;66.9909627;1094.083;3D;1.571;11;35;39103;3.325;
160221;140150;-49.1590430;66.9909770;1101.277;3D;1.380;11;35;38009;3.341;
160221;150150;-49.1590098;66.9909947;1098.753;3D;1.531;11;35;37566;3.355;
160221;160150;-49.1590274;66.9909830;1090.100;3D;1.947;10;35;37118;3.363;
160221;170150;-49.1590469;66.9910087;1093.416;3D;2.162;11;35;36832;3.361;
160221;180150;-49.1590301;66.9910115;1105.245;3D;2.487;9;41;36800;3.362;
160221;190150;-49.1590481;66.9909882;1096.180;3D;1.874;9;35;36927;3.360;
160221;200150;-49.1589911;66.9910059;1097.443;3D;1.705;10;35;36862;3.362;
160221;210150;-49.1590393;66.9910220;1106.154;3D;2.476;10;35;36734;3.371;
160221;220150;-49.1590679;66.9909752;1089.193;3D;2.065;9;35;36474;3.364;
160221;230150;-49.1590393;66.9909878;1093.151;3D;2.159;9;35;36415;3.373;
160222;000150;-49.1590328;66.9910205;1103.053;3D;1.405;10;35;36222;3.370;
160222;010150;-49.1590322;66.9909906;1093.035;3D;1.344;10;35;35966;3.371;
160222;020150;-49.1590569;66.9910024;1091.203;3D;1.113;11;35;35905;3.373;
160222;030150;-49.1590553;66.9910007;1093.268;3D;1.790;11;41;36018;3.371;
160222;040150;-49.1590680;66.9910093;1099.111;3D;1.514;10;41;36798;3.367;
160222;050150;-49.1590537;66.9910163;1097.993;3D;1.703;9;35;37118;3.370;
160222;060150;-49.1590568;66.9909921;1097.556;3D;1.465;9;35;37381;3.362;
160222;070150;-49.1590497;66.9909738;1094.004;3D;2.047;11;41;37439;3.361;
160222;080150;-49.1590402;66.9909814;1093.050;3D;2.219;10;35;37694;3.363;
160222;090150;-49.1590236;66.9910029;1093.569;3D;2.100;10;35;37694;3.359;
160222;100150;-49.1590452;66.9909957;1099.340;3D;1.747;9;41;37778;3.357;
160222;110150;-49.1590620;66.9909819;1100.324;3D;1.521;10;35;37332;3.359;
160222;120150;-49.1590524;66.9909843;1095.505;3D;1.289;11;35;36860;3.359;
160222;130150;-49.1590603;66.9909672;1093.076;3D;1.959;11;35;36478;3.367;
160222;140150;-49.1590344;66.9909818;1102.630;3D;1.260;12;35;35262;3.372;
160222;150150;-49.1590234;66.9909874;1097.322;3D;1.268;11;35;34178;3.385;
160222;160150;-49.1590396;66.9909875;1092.840;3D;1.430;11;35;33918;3.387;
160222;170150;-49.1590324;66.9910110;1098.720;3D;1.381;12;35;33790;3.391;
160222;180150;-49.1590712;66.9910181;1100.785;3D;2.441;10;35;34366;3.388;
160222;190150;-49.1590375;66.9909728;1092.625;3D;1.948;8;35;34624;3.391;
160222;200150;-49.1590016;66.9910070;1100.157;3D;1.309;9;35;34888;3.382;
160222;210150;-49.1590237;66.9910223;1105.358;3D;2.628;9;35;35436;3.387;
160222;220150;-49.1590145;66.9910030;1096.746;3D;2.130;10;35;35572;3.386;
160222;230150;-49.1590416;66.9910066;1097.172;3D;2.235;11;35;35554;3.372;
160223;000150;-49.1590199;66.9910225;1101.668;3D;1.420;11;35;35518;3.383;
160223;010150;-49.1590299;66.9910057;1095.019;3D;2.276;10;35;34762;3.379;
160223;020150;-49.1590582;66.9910010;1091.724;3D;1.219;10;35;34716;3.387;
160223;030150;-49.1590639;66.9909988;1094.588;3D;1.388;12;41;33662;3.394;
160223;040150;-49.1590517;66.9910029;1096.424;3D;1.627;9;35;33406;3.400;
160223;050150;-49.1590452;66.9910122;1100.164;3D;1.863;10;35;34494;3.395;
160223;060150;-49.1590572;66.9910096;1097.914;3D;1.481;10;35;34302;3.390;
160223;070150;-49.1590689;66.9909690;1094.646;3D;2.526;9;39;34558;3.383;
160223;080150;-49.1590497;66.9909886;1096.125;3D;2.819;9;35;34046;3.391;
160223;090150;-49.1590991;66.9909897;1097.260;3D;1.779;10;35;34046;3.395;
160223;100150;-49.1590520;66.9909915;1099.425;3D;1.800;10;35;34238;3.387;
160223;110150;-49.1590838;66.9909895;1099.331;3D;1.472;10;35;34134;3.385;
160223;120150;-49.1590645;66.9909874;1096.990;3D;1.471;10;35;33534;3.393;
160223;130150;-49.1590771;66.9909636;1096.026;3D;1.748;8;39;33414;3.399;
160223;140150;-49.1590437;66.9909758;1101.047;3D;1.370;10;35;32809;3.395;
160223;150150;-49.1590238;66.9909807;1097.679;3D;1.434;10;35;32453;3.395;
160223;160150;-49.1590652;66.9909739;1091.883;3D;1.598;9;35;32575;3.404;
160223;170150;-49.1590584;66.9910205;1096.868;3D;1.420;10;41;32447;3.404;
160223;180150;-49.1590648;66.9910151;1105.127;3D;1.641;10;35;32703;3.402;
160223;190150;-49.1590363;66.9909838;1095.676;3D;2.250;10;35;33278;3.404;
160223;200150;-49.1590320;66.9910014;1098.072;3D;1.946;9;41;33332;3.402;
160223;210150;-49.1590224;66.9909996;1097.381;3D;2.842;7;41;33342;3.393;
160223;220150;-49.1590165;66.9909918;1097.100;3D;2.038;10;35;33278;3.403;
160223;230150;-49.1590524;66.9909857;1096.079;3D;2.095;9;35;33470;3.390;
160224;000150;-49.1590466;66.9910163;1101.934;3D;1.512;10;35;34364;3.394;
160224;010150;-49.1590378;66.9909872;1093.541;3D;1.321;10;35;34879;3.390;
160224;020150;-49.1590606;66.9909943;1091.030;3D;1.246;12;35;35134;3.377;
160224;030150;-49.1590477;66.9909942;1095.331;3D;1.787;11;35;35391;3.380;
160224;040150;-49.1590316;66.9910085;1102.137;3D;3.452;8;35;35646;3.381;
160224;050150;-49.1590593;66.9910120;1098.142;3D;2.045;9;35;35830;3.381;
160224;060150;-49.1590766;66.9910065;1095.730;3D;1.450;10;35;36058;3.374;
160224;070150;-49.1590614;66.9909827;1094.683;3D;2.083;10;41;35966;3.368;
160224;080150;-49.1590385;66.9909931;1093.910;3D;1.720;9;35;35708;3.374;
160224;090150;-49.1591110;66.9909946;1098.959;3D;1.762;9;35;36030;3.368;
160224;100150;-49.1590614;66.9909941;1098.645;3D;1.977;9;35;35524;3.375;
160224;110150;-49.1590802;66.9909856;1099.937;3D;1.568;11;35;35646;3.376;
160224;120150;-49.1590733;66.9909949;1096.571;3D;1.409;10;35;35326;3.369;
160224;130150;-49.1590898;66.9909639;1094.493;3D;1.712;9;35;35600;3.380;
160224;140150;-49.1590543;66.9910035;1104.253;3D;1.389;10;35;35454;3.375;
160224;150150;-49.1590071;66.9910312;1098.890;3D;1.859;9;35;34362;3.384;
160224;160150;-49.1590546;66.9909892;1091.008;3D;1.415;11;35;34750;3.380;
160224;170150;-49.1590529;66.9910168;1095.996;3D;1.289;10;35;34366;3.386;
160224;180150;-49.1590423;66.9910136;1102.070;3D;1.363;11;35;35070;3.376;
160224;190150;-49.1590359;66.9909778;1096.531;3D;1.859;9;41;34622;3.387;
160224;200150;-49.1590262;66.9910040;1095.138;3D;2.365;10;41;34430;3.382;
160224;210150;-49.1590544;66.9910098;1103.022;3D;2.053;9;35;34046;3.384;
160224;220150;-49.1590869;66.9909719;1088.450;3D;1.848;8;35;33918;3.394;
160224;230150;-49.1590579;66.9910007;1097.489;3D;2.211;9;35;34046;3.395;
160225;000150;-49.1590352;66.9910049;1099.166;3D;1.453;11;35;36608;3.382;
160225;010150;-49.1590762;66.9909895;1094.274;3D;1.490;11;35;43135;3.333;
160225;020150;-49.1590535;66.9909941;1090.262;3D;1.203;12;35;43647;3.293;
160225;030150;-49.1590768;66.9909953;1096.178;3D;1.282;12;41;43839;3.289;
160225;040150;-49.1590854;66.9909949;1100.072;3D;2.084;10;35;43900;3.282;
160225;050150;-49.1590392;66.9909991;1096.603;3D;1.808;11;35;43647;3.283;
160225;060150;-49.1590655;66.9909997;1093.345;3D;1.275;11;35;43647;3.278;
160225;070150;-49.1590768;66.9909851;1092.784;3D;1.624;10;41;43966;3.283;
160225;080150;-49.1590639;66.9909884;1096.089;3D;1.779;10;35;44351;3.278;
160225;090150;-49.1590565;66.9909871;1097.927;3D;2.325;9;35;44414;3.272;
160225;100150;-49.1590577;66.9909942;1099.816;3D;1.675;10;35;44414;3.276;
160225;110150;-49.1590626;66.9909858;1100.208;3D;1.583;11;35;44151;3.275;
160225;120150;-49.1590792;66.9909879;1096.429;3D;1.468;10;35;44601;3.275;
160225;130150;-49.1590758;66.9909730;1097.484;3D;1.488;10;35;44351;3.276;
160225;140150;-49.1590515;66.9909898;1104.032;3D;1.318;11;35;43839;3.279;
160225;150150;-49.1590458;66.9910014;1097.264;3D;1.362;10;41;43327;3.282;
160225;160150;-49.1590659;66.9909790;1087.300;3D;1.673;10;35;42978;3.287;
160225;170150;-49.1590807;66.9910095;1095.431;3D;1.654;10;35;43327;3.278;
160225;180150;-49.1590626;66.9910213;1108.060;3D;2.792;9;35;43958;3.271;
160225;190150;-49.1590336;66.9910003;1096.895;3D;1.999;11;35;46119;3.260;
160225;200150;-49.1590400;66.9910043;1099.901;3D;2.260;10;35;48767;3.239;
160225;210150;-49.1590645;66.9910141;1099.677;3D;2.985;9;41;50238;3.195;
160225;220150;-49.1590571;66.9909948;1094.619;3D;1.580;9;35;50492;3.202;
160225;230150;-49.1590591;66.9910102;1096.713;3D;2.192;10;41;50686;3.196;
160226;000150;-49.1590362;66.9910002;1099.140;3D;1.357;12;35;51006;3.188;
160226;010150;-49.1590701;66.9909878;1093.738;3D;1.227;12;35;50942;3.184;
160226;020150;-49.1590757;66.9909992;1091.003;3D;1.194;12;35;51263;3.182;
160226;030150;-49.1590891;66.9910056;1097.110;3D;1.828;11;35;51134;3.179;
160226;040150;-49.1590713;66.9910206;1097.060;3D;1.915;8;35;51070;3.196;
160226;050150;-49.1590478;66.9910018;1098.062;3D;1.744;10;35;50238;3.192;
160226;060150;-49.1590682;66.9909896;1092.236;3D;1.553;9;41;49342;3.204;
160226;070150;-49.1590807;66.9909848;1091.680;3D;2.438;9;41;49029;3.226;
160226;080150;-49.1590762;66.9909906;1094.376;3D;2.013;11;35;49021;3.220;
