170913;90120;-49,2424317;67,0474619;1009,8;29951;3537
170913;100120;-49,2423969;67,0474648;1011,2;28415;3539
170913;110120;-49,2424328;67,0474597;1006,6;27199;3540
170913;120120;-49,2424567;67,0474667;1011,7;26239;3543
170913;130120;-49,2424486;67,0474515;1012;25534;3544
170913;140120;-49,2424358;67,0474455;1009,6;25022;3547
170913;150120;-49,2424236;67,0474587;1014,1;23679;3547
170913;160120;-49,2424306;67,0474532;1010,9;25086;3547
170913;170120;-49,242429;67,0474504;1008;24639;3547
170913;180120;-49,2424225;67,0474598;1008,7;25086;3547
170913;190120;-49,2424297;67,0474648;1017,5;25333;3547
170913;200120;-49,2424216;67,0474469;1013,6;25534;3547
170913;210120;-49,2424328;67,0474467;1010,2;26110;3547
170913;220120;-49,2424375;67,047432;1005,6;26751;3547
170913;230120;-49,2424098;67,0474452;1012,5;26046;3547
170914;120;-49,2423948;67,0474554;1009,7;27327;3547
170914;10120;-49,2424135;67,0474543;1004;27263;3544
170914;20120;-49,2424214;67,047458;1003,3;26879;3544
170914;30120;-49,2424606;67,0474659;1013,9;26645;3544
170914;40120;-49,2424456;67,0474534;1009,4;27327;3544
170914;50120;-49,2424326;67,0474555;1008,4;27070;3543
170914;60120;-49,2424368;67,0474588;1013,7;26494;3544
170914;70120;-49,2424519;67,0474491;1002,1;25727;3543
170914;80120;-49,2424474;67,047462;1008,2;26239;3547
170914;90120;-49,242447;67,0474728;1016,6;26687;3546
170914;100120;-49,242407;67,0474652;1013;26064;3544
170914;110120;-49,2424549;67,0474621;1009;25151;3544
170914;120120;-49,2424618;67,0474743;1016,1;24639;3547
170914;130120;-49,2424394;67,0474537;1014,3;24181;3547
170914;140120;-49,2424516;67,0474494;1006,9;23615;3547
170914;150120;-49,2424397;67,0474607;1015,6;24255;3549
170914;160120;-49,2424301;67,0474605;1015,3;24382;3548
170914;170120;-49,2424302;67,0474517;1009,9;24062;3547
170914;180120;-49,2424403;67,0474562;1015,8;24446;3548
170914;190120;-49,2424289;67,0474593;1017,1;24831;3548
170914;200120;-49,2424417;67,0474491;1015,3;24958;3548
170914;210120;-49,2424397;67,0474486;1010,8;24510;3547
170914;220120;-49,2424334;67,0474369;1010,3;24255;3548
170914;230120;-49,2424157;67,0474433;1014,1;23743;3548
170915;120;-49,2423908;67,0474543;1011,1;24062;3551
170915;10120;-49,2424124;67,0474412;1005,6;24510;3551
170915;20120;-49,2424297;67,0474579;1007,5;24703;3549
170915;30120;-49,2424274;67,0474716;1013,9;25078;3548
170915;40120;-49,2424477;67,0474531;1009,1;24894;3547
170915;50120;-49,2424331;67,0474613;1009,7;25151;3547
170915;60120;-49,2424419;67,0474696;1012,9;25406;3547
170915;70120;-49,2424457;67,047457;1007,1;25343;3547
170915;80120;-49,2424477;67,0474556;1005,1;25594;3547
170915;90120;-49,2424397;67,0474774;1018;25791;3547
170915;100120;-49,242418;67,0474591;1002,6;25855;3547
170915;110120;-49,2424394;67,0474693;1006,4;25598;3547
170915;120120;-49,2424569;67,0474726;1012,3;25215;3547
170915;130120;-49,2424542;67,0474413;1007,4;24446;3547
170915;140120;-49,2424325;67,0474493;1008,6;23294;3547
170915;150120;-49,2424289;67,0474625;1013,4;24510;3549
170915;160120;-49,2424343;67,0474536;1011,3;23934;3547
170915;170120;-49,2424413;67,0474488;1012,2;25215;3548
170915;180120;-49,2424407;67,0474599;1009,9;24062;3547
170915;190120;-49,2424321;67,0474562;1012,2;24510;3548
170915;200120;0;0;0;25727;3548
170915;210120;-49,2424353;67,0474504;1008,9;26430;3547
170915;220120;-49,2424291;67,0474354;1006,8;26303;3546
170915;230120;-49,2424088;67,0474543;1014,8;26687;3544
170916;120;-49,2424013;67,0474506;1010,3;26622;3543
170916;10120;-49,2424049;67,0474486;1005,1;26845;3544
170916;20120;-49,2424253;67,0474558;1003,2;27006;3543
170916;30120;-49,2424374;67,0474688;1016,1;27102;3543
170916;40120;-49,242454;67,0474501;1005,5;27391;3543
170916;50120;-49,2424246;67,0474586;1009,7;27263;3543
170916;60120;-49,242439;67,0474577;1013,9;27263;3543
170916;70120;-49,2424459;67,0474582;1006,7;27159;3543
170916;80120;-49,2424518;67,0474609;1007,7;27199;3543
